"period","supervisor_district","battalion","incident_count","total_alarms","total_suppression_units","total_suppression_personnel","total_ems_units","total_ems_personnel","total_other_units","total_other_personnel","total_fire_fatalities","total_fire_injuries","total_civilian_fatalities","total_civilian_injuries","total_number_of_alarms"
"2020-04-01","1",B05,3,3,5,18,0,0,0,0,0,0,0,0,3
"2020-04-01","1",B07,39,39,135,482,15,25,8,16,0,0,0,0,39
"2020-04-01","10",B02,5,5,12,43,1,2,0,0,0,0,0,0,5
"2020-04-01","10",B03,3,3,10,31,0,0,0,0,0,0,0,0,3
"2020-04-01","10",B09,8,8,17,71,6,9,0,0,0,0,0,0,8
"2020-04-01","10",B10,77,77,170,617,31,56,4,8,0,0,0,0,77
"2020-04-01","11",B09,24,24,57,217,6,12,3,6,0,0,0,0,24
"2020-04-01","2",B01,3,3,6,23,2,3,0,0,0,0,0,0,3
"2020-04-01","2",B02,2,2,4,15,0,0,0,0,0,0,0,0,2
"2020-04-01","2",B04,48,48,136,474,4,7,2,4,0,0,0,0,48
"2020-04-01","2",B05,8,8,23,82,1,2,1,2,0,0,0,0,8
"2020-04-01","2",B07,4,4,13,47,1,2,1,2,0,0,0,0,4
"2020-04-01","3",B01,78,78,230,886,14,23,5,10,0,0,0,0,78
"2020-04-01","3",B03,12,12,26,97,3,5,0,0,0,0,0,0,12
"2020-04-01","3",B04,28,28,87,316,5,10,4,8,0,0,0,0,28
"2020-04-01","4",B07,1,1,4,14,0,0,0,0,0,0,0,0,1
"2020-04-01","4",B08,35,35,77,289,11,19,2,4,0,0,0,0,35
"2020-04-01","5",B01,2,2,6,22,5,9,0,0,0,0,0,0,2
"2020-04-01","5",B02,56,56,153,577,9,16,5,9,0,0,0,0,56
"2020-04-01","5",B03,27,27,61,239,3,4,0,0,0,0,0,0,27
"2020-04-01","5",B04,18,18,46,164,2,4,1,2,0,0,0,0,18
"2020-04-01","5",B05,37,37,87,319,5,8,1,2,0,0,0,0,37
"2020-04-01","6",B01,4,4,10,35,0,0,0,0,0,0,0,0,4
"2020-04-01","6",B02,47,47,102,397,10,19,3,5,0,0,0,0,47
"2020-04-01","6",B03,72,72,185,671,16,28,3,6,0,0,0,0,72
"2020-04-01","7",B05,3,3,7,25,0,0,0,0,0,0,0,0,3
"2020-04-01","7",B07,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-04-01","7",B08,47,47,118,426,11,20,2,4,0,0,0,0,47
"2020-04-01","7",B09,14,14,33,125,3,6,1,2,0,0,0,0,14
"2020-04-01","8",B02,15,15,34,124,2,4,3,4,0,0,0,0,15
"2020-04-01","8",B05,25,25,46,179,3,6,0,0,0,0,0,0,25
"2020-04-01","8",B06,25,25,45,162,4,8,0,0,0,0,0,0,25
"2020-04-01","8",B09,2,2,2,8,0,0,0,0,0,0,0,0,2
"2020-04-01","9",B02,25,25,45,175,13,23,3,5,0,0,0,0,25
"2020-04-01","9",B06,34,34,74,264,1,2,1,2,0,0,0,0,34
"2020-04-01","9",B09,6,6,11,40,1,2,0,0,0,0,0,0,6
"2020-04-01","9",B10,9,9,23,77,2,3,0,0,0,0,0,0,9
"2020-05-01","1",B05,5,5,17,61,2,3,1,2,0,0,0,0,5
"2020-05-01","1",B07,134,134,323,1166,31,55,7,15,0,0,0,0,134
"2020-05-01","10",B02,8,8,25,89,5,9,1,2,0,0,0,0,8
"2020-05-01","10",B03,18,18,27,104,6,10,0,0,0,0,0,0,18
"2020-05-01","10",B09,22,22,66,243,7,12,5,8,0,0,0,0,22
"2020-05-01","10",B10,179,179,419,1525,68,119,10,20,0,0,0,0,179
"2020-05-01","11",B06,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-01","11",B09,84,84,186,710,29,52,8,14,0,0,0,0,84
"2020-05-01","2",B01,4,4,9,32,1,2,0,0,0,0,0,0,4
"2020-05-01","2",B02,15,15,33,128,2,4,1,2,0,0,0,0,15
"2020-05-01","2",B04,151,151,426,1526,31,54,8,16,0,0,0,0,151
"2020-05-01","2",B05,20,20,44,162,4,7,1,2,0,0,0,0,20
"2020-05-01","2",B07,12,12,31,106,5,9,0,0,0,0,0,0,12
"2020-05-01","3",B01,240,243,695,2632,31,56,20,35,0,0,0,0,243
"2020-05-01","3",B03,19,19,67,248,5,8,3,5,0,0,0,0,19
"2020-05-01","3",B04,91,91,216,820,15,26,6,12,0,0,0,0,91
"2020-05-01","4",B07,3,3,7,24,0,0,0,0,0,0,0,0,3
"2020-05-01","4",B08,93,93,203,766,17,31,5,10,0,0,0,0,93
"2020-05-01","5",B01,6,6,27,101,2,4,2,4,0,0,0,0,6
"2020-05-01","5",B02,128,128,306,1167,30,52,6,11,0,0,0,0,128
"2020-05-01","5",B03,89,89,226,861,13,23,5,8,0,0,0,0,89
"2020-05-01","5",B04,63,63,141,538,10,17,4,8,0,0,0,0,63
"2020-05-01","5",B05,104,104,330,1199,31,58,20,37,0,0,0,1,104
"2020-05-01","6",B01,10,10,26,99,3,6,3,5,0,0,0,0,10
"2020-05-01","6",B02,119,119,293,1112,35,64,11,20,0,0,0,0,119
"2020-05-01","6",B03,258,258,646,2359,50,93,20,35,0,0,0,0,258
"2020-05-01","6",B10,1,1,5,18,3,5,0,0,0,0,0,0,1
"2020-05-01","7",B05,16,16,41,140,0,0,0,0,0,0,0,0,16
"2020-05-01","7",B07,2,2,4,14,0,0,0,0,0,0,0,0,2
"2020-05-01","7",B08,105,105,264,946,29,53,6,11,0,0,0,0,105
"2020-05-01","7",B09,36,36,78,289,2,4,1,4,0,0,0,0,36
"2020-05-01","8",B02,43,43,96,364,11,18,2,3,0,0,0,0,43
"2020-05-01","8",B05,65,65,172,640,17,33,8,16,0,0,0,0,65
"2020-05-01","8",B06,87,87,210,748,21,38,5,10,0,0,0,0,87
"2020-05-01","8",B08,2,2,6,20,0,0,0,0,0,0,0,0,2
"2020-05-01","8",B09,4,4,10,35,0,0,0,0,0,0,0,0,4
"2020-05-01","9",B02,86,86,221,830,30,53,9,17,0,0,0,0,86
"2020-05-01","9",B06,81,81,211,756,27,48,9,17,0,0,0,0,81
"2020-05-01","9",B09,20,20,44,152,4,7,0,0,0,0,0,0,20
"2020-05-01","9",B10,31,31,49,183,17,31,0,0,0,0,0,0,31
"2020-06-01","1",B05,10,10,28,94,1,2,0,0,0,0,0,0,10
"2020-06-01","1",B07,131,131,344,1248,39,68,11,21,0,0,0,1,131
"2020-06-01","10",B02,4,4,8,28,0,0,0,0,0,0,0,0,4
"2020-06-01","10",B03,20,20,48,179,3,5,4,9,0,0,0,0,20
"2020-06-01","10",B09,20,20,52,192,2,3,0,0,0,0,0,0,20
"2020-06-01","10",B10,218,218,489,1794,63,114,21,34,0,0,0,1,218
"2020-06-01","11",B08,2,2,3,13,1,2,0,0,0,0,0,0,2
"2020-06-01","11",B09,106,106,210,791,45,83,8,15,0,0,0,0,106
"2020-06-01","2",B01,5,5,12,46,1,1,0,0,0,0,0,0,5
"2020-06-01","2",B02,17,17,27,113,3,5,0,0,0,0,0,0,17
"2020-06-01","2",B04,143,143,383,1383,24,43,8,16,0,0,0,0,143
"2020-06-01","2",B05,18,18,42,152,3,5,1,1,0,0,0,0,18
"2020-06-01","2",B07,12,12,31,104,1,2,0,0,0,0,0,0,12
"2020-06-01","3",B01,208,208,565,2155,24,44,15,27,0,0,0,0,208
"2020-06-01","3",B03,8,8,20,73,0,0,1,1,0,0,0,0,8
"2020-06-01","3",B04,54,54,109,416,10,19,2,4,0,0,0,0,54
"2020-06-01","4",B08,105,105,239,880,30,50,9,14,0,0,0,0,105
"2020-06-01","5",B01,13,13,34,128,2,4,1,2,0,0,0,0,13
"2020-06-01","5",B02,153,153,430,1624,30,55,16,30,0,0,0,0,153
"2020-06-01","5",B03,77,77,217,818,15,25,5,10,0,0,0,0,77
"2020-06-01","5",B04,68,68,169,625,14,25,8,13,0,0,0,0,68
"2020-06-01","5",B05,103,103,254,937,23,42,6,12,0,0,0,0,103
"2020-06-01","6",B01,6,6,12,48,0,0,0,0,0,0,0,0,6
"2020-06-01","6",B02,106,106,256,976,32,54,9,15,0,0,0,0,106
"2020-06-01","6",B03,210,210,527,1879,42,72,8,15,0,0,0,0,210
"2020-06-01","6",B10,1,1,2,9,1,2,0,0,0,0,0,0,1
"2020-06-01","7",B05,15,15,50,171,2,3,1,2,0,0,0,0,15
"2020-06-01","7",B07,2,2,5,19,0,0,0,0,0,0,0,0,2
"2020-06-01","7",B08,110,110,275,990,28,51,6,11,0,0,0,0,110
"2020-06-01","7",B09,28,28,84,304,3,6,2,4,0,0,0,0,28
"2020-06-01","8",B02,45,45,116,445,16,27,4,7,0,0,0,0,45
"2020-06-01","8",B05,68,68,176,649,18,32,6,12,0,0,0,0,68
"2020-06-01","8",B06,77,77,218,774,34,61,9,17,0,0,0,0,77
"2020-06-01","8",B08,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-06-01","8",B09,5,5,13,47,1,2,1,2,0,0,0,0,5
"2020-06-01","9",B02,88,88,204,790,34,60,9,15,0,0,0,0,88
"2020-06-01","9",B06,102,102,194,713,20,34,4,7,0,0,0,0,102
"2020-06-01","9",B09,11,11,26,94,4,7,1,2,0,0,0,0,11
"2020-06-01","9",B10,34,34,58,221,21,36,1,2,0,0,0,0,34
"2020-07-01","1",B05,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-07-01","1",B07,129,129,335,1220,35,60,11,20,0,0,0,0,129
"2020-07-01","10",B02,10,10,21,77,6,12,1,2,0,0,0,0,10
"2020-07-01","10",B03,15,15,30,107,3,5,0,0,0,0,0,0,15
"2020-07-01","10",B04,1,1,2,9,0,0,0,0,0,0,0,0,1
"2020-07-01","10",B09,22,22,81,300,8,13,4,7,0,0,0,0,22
"2020-07-01","10",B10,236,236,567,2012,74,129,19,36,0,0,0,0,236
"2020-07-01","11",B06,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-07-01","11",B08,2,2,3,13,2,4,0,0,0,0,0,0,2
"2020-07-01","11",B09,105,105,231,864,45,79,9,18,0,0,0,0,105
"2020-07-01","2",B01,8,8,14,54,3,5,0,0,0,0,0,0,8
"2020-07-01","2",B02,21,21,44,176,7,10,1,2,0,0,0,0,21
"2020-07-01","2",B04,157,159,449,1612,23,43,14,25,0,0,0,0,159
"2020-07-01","2",B05,23,23,68,243,7,13,2,4,0,0,0,0,23
"2020-07-01","2",B07,18,19,66,234,10,17,4,7,0,0,0,1,19
"2020-07-01","3",B01,197,198,581,2170,39,70,19,36,0,0,0,1,198
"2020-07-01","3",B03,12,12,16,70,1,2,0,0,0,0,0,0,12
"2020-07-01","3",B04,55,55,132,491,10,19,5,10,0,0,0,0,55
"2020-07-01","4",B07,2,2,2,8,0,0,0,0,0,0,0,0,2
"2020-07-01","4",B08,131,132,295,1103,34,59,9,15,0,0,0,0,132
"2020-07-01","5",B01,8,8,25,96,1,2,1,2,0,0,0,0,8
"2020-07-01","5",B02,139,139,366,1400,21,41,13,25,0,0,0,0,139
"2020-07-01","5",B03,76,76,159,619,8,15,1,2,0,0,0,0,76
"2020-07-01","5",B04,62,62,153,567,10,18,6,9,0,0,0,0,62
"2020-07-01","5",B05,95,95,233,864,8,16,5,10,0,0,0,0,95
"2020-07-01","6",B01,9,9,19,70,0,0,0,0,0,0,0,0,9
"2020-07-01","6",B02,117,117,279,1060,23,42,11,20,0,0,0,0,117
"2020-07-01","6",B03,246,246,608,2171,35,66,8,15,0,0,0,0,246
"2020-07-01","6",B10,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-07-01","7",B05,13,13,34,117,1,2,0,0,0,0,0,0,13
"2020-07-01","7",B06,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-07-01","7",B07,3,3,6,27,0,0,0,0,0,0,0,0,3
"2020-07-01","7",B08,111,111,290,1030,28,50,5,10,0,0,0,0,111
"2020-07-01","7",B09,39,39,79,309,10,17,0,0,0,0,0,0,39
"2020-07-01","8",B02,37,37,81,314,6,11,0,0,0,0,0,0,37
"2020-07-01","8",B05,58,58,138,509,13,25,5,10,0,0,0,0,58
"2020-07-01","8",B06,79,79,222,774,18,31,7,14,0,0,0,0,79
"2020-07-01","8",B08,2,2,6,20,0,0,0,0,0,0,0,0,2
"2020-07-01","8",B09,4,4,10,37,0,0,0,0,0,0,0,0,4
"2020-07-01","9",B02,89,123,644,2470,88,149,37,50,0,0,0,7,123
"2020-07-01","9",B06,118,119,265,958,22,40,8,15,0,0,0,1,119
"2020-07-01","9",B09,8,8,24,87,3,4,0,0,0,0,0,0,8
"2020-07-01","9",B10,28,28,62,223,20,34,2,3,0,0,0,0,28
"2020-08-01","1",B05,3,3,8,28,0,0,0,0,0,0,0,0,3
"2020-08-01","1",B07,144,144,346,1250,39,64,4,8,0,0,0,0,144
"2020-08-01","10",B02,9,9,23,82,8,14,0,0,0,0,0,0,9
"2020-08-01","10",B03,14,14,26,93,0,0,0,0,0,0,0,0,14
"2020-08-01","10",B09,20,20,70,252,4,8,6,11,0,0,0,0,20
"2020-08-01","10",B10,225,225,564,2037,100,169,31,48,0,0,1,0,225
"2020-08-01","11",B06,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-08-01","11",B08,1,1,1,4,2,4,0,0,0,0,0,0,1
"2020-08-01","11",B09,87,87,210,793,44,78,11,20,0,0,0,0,87
"2020-08-01","2",B01,5,5,20,76,1,2,1,2,0,0,0,0,5
"2020-08-01","2",B02,23,23,60,230,3,6,2,4,0,0,0,0,23
"2020-08-01","2",B04,188,188,531,1906,35,62,15,28,0,0,0,0,188
"2020-08-01","2",B05,25,25,74,259,12,20,2,4,0,0,0,0,25
"2020-08-01","2",B07,24,24,75,258,3,5,2,4,0,0,0,0,24
"2020-08-01","3",B01,237,237,619,2338,35,64,12,24,0,0,0,0,237
"2020-08-01","3",B03,12,12,41,155,4,6,1,2,0,0,0,0,12
"2020-08-01","3",B04,76,76,196,738,7,12,5,9,0,0,0,0,76
"2020-08-01","4",B07,3,3,5,18,2,3,0,0,0,0,0,0,3
"2020-08-01","4",B08,103,103,224,835,27,46,6,12,0,0,0,0,103
"2020-08-01","5",B01,10,10,27,101,1,2,0,0,0,0,0,0,10
"2020-08-01","5",B02,166,166,407,1556,43,73,10,15,0,0,0,0,166
"2020-08-01","5",B03,67,67,176,673,13,24,5,9,0,0,0,3,67
"2020-08-01","5",B04,73,73,204,740,12,24,8,15,0,0,0,0,73
"2020-08-01","5",B05,96,96,277,991,19,34,10,20,0,0,0,0,96
"2020-08-01","6",B01,2,2,2,10,0,0,0,0,0,0,0,0,2
"2020-08-01","6",B02,133,133,327,1253,26,45,6,11,0,0,0,0,133
"2020-08-01","6",B03,237,237,619,2234,57,105,18,35,0,0,0,0,237
"2020-08-01","6",B10,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-08-01","7",B05,17,17,52,176,2,4,1,2,0,0,0,0,17
"2020-08-01","7",B07,2,2,5,19,2,3,0,0,0,0,0,0,2
"2020-08-01","7",B08,132,132,340,1224,33,61,6,12,0,0,0,0,132
"2020-08-01","7",B09,53,53,121,455,7,11,0,0,0,0,0,0,53
"2020-08-01","8",B02,45,45,86,338,3,6,2,3,0,0,0,0,45
"2020-08-01","8",B05,70,71,157,581,16,28,6,10,0,0,0,1,71
"2020-08-01","8",B06,88,88,181,653,20,38,3,6,0,0,0,0,88
"2020-08-01","8",B09,4,4,11,40,1,2,1,2,0,0,0,0,4
"2020-08-01","9",B02,102,102,223,834,20,35,9,16,0,0,0,0,102
"2020-08-01","9",B06,108,108,247,891,22,37,7,13,0,0,0,0,108
"2020-08-01","9",B09,11,11,20,74,7,12,0,0,0,0,0,0,11
"2020-08-01","9",B10,32,32,71,263,22,39,3,5,0,0,0,0,32
"2020-09-01","1",B05,6,6,6,24,2,4,0,0,0,0,0,0,6
"2020-09-01","1",B07,127,127,315,1137,33,58,9,17,0,0,0,0,127
"2020-09-01","10",B02,7,7,19,66,0,0,0,0,0,0,0,0,7
"2020-09-01","10",B03,19,19,49,180,4,7,3,5,0,0,0,0,19
"2020-09-01","10",B09,12,12,23,89,0,0,0,0,0,0,0,0,12
"2020-09-01","10",B10,203,203,435,1595,52,94,15,25,0,0,0,0,203
"2020-09-01","11",B06,1,1,4,15,3,5,0,0,0,0,0,0,1
"2020-09-01","11",B09,76,76,165,630,27,48,5,9,0,0,0,0,76
"2020-09-01","2",B01,4,4,15,54,1,2,1,2,0,0,0,0,4
"2020-09-01","2",B02,21,21,47,178,7,14,1,2,0,0,0,0,21
"2020-09-01","2",B04,143,143,422,1484,23,40,7,14,0,0,0,0,143
"2020-09-01","2",B05,33,33,84,297,4,7,2,4,0,0,0,0,33
"2020-09-01","2",B07,25,25,79,267,6,10,3,5,0,0,0,0,25
"2020-09-01","3",B01,224,224,609,2288,36,66,13,22,0,0,0,0,224
"2020-09-01","3",B03,13,13,32,120,1,2,0,0,0,0,0,0,13
"2020-09-01","3",B04,70,70,133,518,8,15,2,3,0,0,0,0,70
"2020-09-01","4",B07,2,2,4,14,1,2,0,0,0,0,0,0,2
"2020-09-01","4",B08,106,106,249,923,25,42,4,8,0,0,0,0,106
"2020-09-01","5",B01,11,11,37,140,2,3,1,2,0,0,0,0,11
"2020-09-01","5",B02,139,139,331,1278,31,55,8,15,0,0,0,0,139
"2020-09-01","5",B03,67,67,195,737,6,12,5,10,0,0,0,0,67
"2020-09-01","5",B04,84,84,221,813,15,28,6,12,0,0,0,0,84
"2020-09-01","5",B05,109,109,252,919,17,31,5,9,0,0,0,0,109
"2020-09-01","6",B01,8,8,24,90,1,2,1,2,0,0,0,0,8
"2020-09-01","6",B02,123,123,308,1161,30,53,10,18,0,0,0,0,123
"2020-09-01","6",B03,231,233,651,2324,70,119,18,31,0,0,0,0,233
"2020-09-01","7",B05,13,13,28,98,1,2,0,0,0,0,0,0,13
"2020-09-01","7",B07,4,4,9,33,0,0,0,0,0,0,0,0,4
"2020-09-01","7",B08,136,136,353,1269,37,66,11,21,0,0,0,0,136
"2020-09-01","7",B09,31,31,71,266,7,13,1,2,0,0,0,0,31
"2020-09-01","8",B02,44,44,94,366,11,19,3,5,0,0,0,0,44
"2020-09-01","8",B05,56,56,134,488,9,17,4,7,0,0,0,0,56
"2020-09-01","8",B06,79,79,191,677,14,27,4,8,0,0,0,0,79
"2020-09-01","8",B09,3,3,12,46,4,7,1,2,0,0,0,0,3
"2020-09-01","9",B02,110,110,225,862,36,63,5,8,0,0,0,0,110
"2020-09-01","9",B06,87,87,198,712,17,31,5,9,0,0,0,0,87
"2020-09-01","9",B09,12,12,20,76,2,3,0,0,0,0,0,0,12
"2020-09-01","9",B10,26,26,57,207,12,20,2,4,0,0,0,0,26
"2020-10-01","1",B05,8,8,87,337,24,45,2,3,0,0,0,0,8
"2020-10-01","1",B07,132,132,318,1144,38,63,7,14,0,0,0,0,132
"2020-10-01","10",B02,3,3,7,24,1,2,0,0,0,0,0,0,3
"2020-10-01","10",B03,16,16,39,142,3,6,2,4,0,0,0,0,16
"2020-10-01","10",B09,18,18,52,188,8,12,2,3,0,0,0,0,18
"2020-10-01","10",B10,228,228,512,1859,75,127,15,27,0,0,0,0,228
"2020-10-01","11",B06,6,6,10,39,1,2,0,0,0,0,0,0,6
"2020-10-01","11",B08,2,2,5,19,4,7,0,0,0,0,0,0,2
"2020-10-01","11",B09,98,98,222,838,42,74,7,13,0,0,0,0,98
"2020-10-01","2",B01,5,5,13,48,0,0,0,0,0,0,0,0,5
"2020-10-01","2",B02,17,17,66,244,6,11,4,8,0,0,0,0,17
"2020-10-01","2",B04,155,155,416,1502,29,55,10,20,0,0,0,0,155
"2020-10-01","2",B05,33,33,88,308,4,6,2,3,0,0,0,0,33
"2020-10-01","2",B07,16,16,43,153,6,11,1,2,0,0,0,0,16
"2020-10-01","3",B01,218,218,545,2055,33,57,7,13,0,0,0,0,218
"2020-10-01","3",B03,4,4,13,50,2,3,0,0,0,0,0,0,4
"2020-10-01","3",B04,57,57,158,586,16,29,6,12,0,0,0,0,57
"2020-10-01","4",B07,3,3,7,24,0,0,0,0,0,0,0,0,3
"2020-10-01","4",B08,90,90,221,802,26,46,6,12,0,0,0,0,90
"2020-10-01","5",B01,5,5,10,36,1,2,0,0,0,0,0,0,5
"2020-10-01","5",B02,161,161,423,1601,46,86,13,26,0,0,0,0,161
"2020-10-01","5",B03,72,72,145,572,12,19,4,6,0,0,0,0,72
"2020-10-01","5",B04,84,84,218,788,13,25,3,6,0,0,0,0,84
"2020-10-01","5",B05,97,97,227,833,15,28,4,8,0,0,0,0,97
"2020-10-01","6",B01,8,8,24,82,1,1,0,0,0,0,0,0,8
"2020-10-01","6",B02,105,105,313,1156,37,63,14,25,0,0,0,0,105
"2020-10-01","6",B03,230,230,561,2037,56,99,14,26,0,0,1,0,230
"2020-10-01","6",B10,2,2,2,8,0,0,0,0,0,0,0,0,2
"2020-10-01","7",B05,7,7,25,87,1,2,1,2,0,0,0,0,7
"2020-10-01","7",B07,6,6,20,76,3,5,0,0,0,0,0,0,6
"2020-10-01","7",B08,114,114,309,1123,30,51,9,17,0,0,0,0,114
"2020-10-01","7",B09,35,35,108,399,10,18,4,8,0,0,0,0,35
"2020-10-01","8",B02,44,44,94,354,12,23,1,2,0,0,0,0,44
"2020-10-01","8",B05,66,66,143,542,8,15,3,6,0,0,0,0,66
"2020-10-01","8",B06,83,83,192,692,22,37,3,5,0,0,0,0,83
"2020-10-01","8",B09,5,5,11,45,4,7,0,0,0,0,0,0,5
"2020-10-01","9",B02,115,115,244,929,20,37,7,12,0,0,0,0,115
"2020-10-01","9",B06,92,92,193,701,27,48,5,8,0,0,0,0,92
"2020-10-01","9",B09,10,10,20,73,2,3,0,0,0,0,0,0,10
"2020-10-01","9",B10,47,47,96,347,16,28,1,2,0,0,0,0,47
"2020-11-01","1",B05,3,3,7,24,1,2,0,0,0,0,0,0,3
"2020-11-01","1",B07,121,121,258,935,23,43,6,12,0,0,0,0,121
"2020-11-01","10",B02,8,8,16,56,3,5,0,0,0,0,0,0,8
"2020-11-01","10",B03,32,32,83,309,9,14,1,2,0,0,0,0,32
"2020-11-01","10",B09,10,10,19,71,8,14,0,0,0,0,0,0,10
"2020-11-01","10",B10,178,178,371,1362,56,102,8,14,0,0,0,0,178
"2020-11-01","11",B08,1,1,2,9,0,0,0,0,0,0,0,0,1
"2020-11-01","11",B09,98,98,244,915,40,71,10,20,0,0,0,0,98
"2020-11-01","2",B01,4,4,10,37,0,0,0,0,0,0,0,0,4
"2020-11-01","2",B02,11,11,28,108,1,2,1,2,0,0,0,0,11
"2020-11-01","2",B04,160,160,441,1553,19,35,10,20,0,0,0,0,160
"2020-11-01","2",B05,31,31,79,279,3,6,2,4,0,0,0,0,31
"2020-11-01","2",B07,12,12,31,113,5,9,1,2,0,0,0,0,12
"2020-11-01","3",B01,213,215,611,2291,44,80,18,32,0,0,0,0,215
"2020-11-01","3",B03,7,7,25,92,1,2,1,2,0,0,0,0,7
"2020-11-01","3",B04,65,65,188,689,16,30,7,14,0,0,0,0,65
"2020-11-01","4",B07,8,8,13,48,2,3,0,0,0,0,0,0,8
"2020-11-01","4",B08,96,96,240,899,28,46,7,12,0,0,0,0,96
"2020-11-01","5",B01,6,6,19,72,1,2,1,2,0,0,0,0,6
"2020-11-01","5",B02,149,149,347,1333,43,77,6,12,0,0,0,0,149
"2020-11-01","5",B03,81,81,217,810,7,13,5,9,0,0,0,0,81
"2020-11-01","5",B04,73,73,191,695,14,27,6,12,0,0,0,0,73
"2020-11-01","5",B05,96,96,252,910,29,52,6,12,0,0,0,0,96
"2020-11-01","6",B01,12,12,31,109,2,3,0,0,0,0,0,0,12
"2020-11-01","6",B02,123,123,341,1274,27,47,14,25,0,0,0,1,123
"2020-11-01","6",B03,196,196,461,1667,68,119,11,16,0,0,0,0,196
"2020-11-01","7",B05,15,15,40,137,1,2,0,0,0,0,0,0,15
"2020-11-01","7",B07,1,1,2,9,0,0,0,0,0,0,0,0,1
"2020-11-01","7",B08,127,127,258,954,18,32,3,5,0,0,0,0,127
"2020-11-01","7",B09,38,38,107,397,4,8,4,8,0,0,0,0,38
"2020-11-01","8",B02,40,40,79,297,10,19,0,0,0,0,0,0,40
"2020-11-01","8",B03,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-11-01","8",B05,57,57,128,469,11,21,6,10,0,0,0,0,57
"2020-11-01","8",B06,75,77,230,810,18,32,14,24,0,0,0,0,77
"2020-11-01","8",B09,3,3,8,32,3,4,0,0,0,0,0,0,3
"2020-11-01","9",B02,101,101,195,747,17,32,5,7,0,0,0,0,101
"2020-11-01","9",B06,79,79,193,698,22,41,8,15,0,0,0,0,79
"2020-11-01","9",B09,6,6,16,56,4,7,0,0,0,0,0,0,6
"2020-11-01","9",B10,32,32,65,236,9,16,0,0,0,0,0,0,32
"2020-12-01","1",B05,6,6,16,55,0,0,0,0,0,0,0,0,6
"2020-12-01","1",B07,116,116,268,982,32,57,7,13,0,0,0,0,116
"2020-12-01","10",B02,4,4,6,22,2,4,0,0,0,0,0,0,4
"2020-12-01","10",B03,18,18,36,135,4,6,1,2,0,0,0,0,18
"2020-12-01","10",B09,22,22,53,193,6,11,1,2,0,0,0,0,22
"2020-12-01","10",B10,239,240,567,2065,72,125,21,37,0,0,0,1,240
"2020-12-01","11",B06,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-12-01","11",B09,85,85,185,694,27,47,3,6,0,0,0,0,85
"2020-12-01","2",B01,7,7,21,77,4,7,0,0,0,0,0,0,7
"2020-12-01","2",B02,9,9,26,94,2,4,1,2,0,0,0,0,9
"2020-12-01","2",B04,152,152,426,1537,29,55,18,36,0,0,0,0,152
"2020-12-01","2",B05,22,22,42,155,8,14,0,0,0,0,0,0,22
"2020-12-01","2",B07,19,19,36,130,6,11,0,0,0,0,0,0,19
"2020-12-01","3",B01,178,178,489,1854,34,59,16,29,0,0,0,0,178
"2020-12-01","3",B03,9,9,35,129,4,7,1,2,0,0,0,0,9
"2020-12-01","3",B04,54,54,143,519,9,16,4,7,0,0,0,0,54
"2020-12-01","4",B07,3,3,3,12,0,0,0,0,0,0,0,0,3
"2020-12-01","4",B08,87,87,243,898,39,66,6,11,0,0,0,0,87
"2020-12-01","5",B01,12,12,39,148,2,4,2,4,0,0,0,0,12
"2020-12-01","5",B02,175,175,477,1781,33,61,13,23,0,0,0,0,175
"2020-12-01","5",B03,62,62,155,590,3,6,1,2,0,0,0,0,62
"2020-12-01","5",B04,76,76,216,797,13,26,8,16,0,0,0,0,76
"2020-12-01","5",B05,96,96,261,939,16,29,8,16,0,0,0,0,96
"2020-12-01","6",B01,11,11,21,77,2,4,0,0,0,0,0,0,11
"2020-12-01","6",B02,96,96,248,934,23,39,4,8,0,0,0,0,96
"2020-12-01","6",B03,216,216,520,1892,44,80,12,23,0,0,0,0,216
"2020-12-01","7",B05,11,11,24,88,1,2,0,0,0,0,0,0,11
"2020-12-01","7",B07,1,1,2,9,0,0,0,0,0,0,0,0,1
"2020-12-01","7",B08,98,98,250,918,27,47,6,11,0,0,0,0,98
"2020-12-01","7",B09,26,26,80,296,10,17,3,6,0,0,0,0,26
"2020-12-01","8",B02,33,33,67,255,5,10,0,0,0,0,0,0,33
"2020-12-01","8",B05,58,58,134,491,10,20,6,11,0,0,0,0,58
"2020-12-01","8",B06,82,82,224,795,20,36,10,18,0,0,0,0,82
"2020-12-01","8",B08,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-12-01","8",B09,6,6,22,80,2,3,1,2,0,0,0,0,6
"2020-12-01","9",B02,86,86,187,698,14,26,4,7,0,0,0,0,86
"2020-12-01","9",B06,103,103,235,863,24,45,9,18,0,0,0,0,103
"2020-12-01","9",B09,14,14,32,115,9,15,0,0,0,0,0,0,14
