"period","supervisor_district","battalion","incident_count","total_alarms","total_suppression_units","total_suppression_personnel","total_ems_units","total_ems_personnel","total_other_units","total_other_personnel","total_fire_fatalities","total_fire_injuries","total_civilian_fatalities","total_civilian_injuries","total_number_of_alarms"
"2020-12-19","8",B09,1,1,4,14,0,0,0,0,0,0,0,0,1
"2020-12-19","9",B06,3,3,5,19,0,0,0,0,0,0,0,0,3
"2020-12-19","9",B09,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-12-19","9",B10,2,2,4,14,0,0,0,0,0,0,0,0,2
"2020-12-20","1",B07,9,9,24,85,1,2,1,2,0,0,0,0,9
"2020-12-20","10",B02,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-12-20","10",B03,1,1,2,9,0,0,0,0,0,0,0,0,1
"2020-12-20","10",B09,2,2,9,33,1,2,1,2,0,0,0,0,2
"2020-12-20","10",B10,20,21,38,138,7,13,1,2,0,0,0,0,21
"2020-12-20","11",B09,2,2,2,9,2,4,0,0,0,0,0,0,2
"2020-12-20","2",B04,4,4,4,18,0,0,0,0,0,0,0,0,4
"2020-12-20","3",B01,3,3,5,20,3,5,0,0,0,0,0,0,3
"2020-12-20","3",B04,2,2,4,15,0,0,0,0,0,0,0,0,2
"2020-12-20","4",B08,3,3,5,18,0,0,0,0,0,0,0,0,3
"2020-12-20","5",B02,6,6,16,59,0,0,0,0,0,0,0,0,6
"2020-12-20","5",B03,1,1,9,34,1,2,1,2,0,0,0,0,1
"2020-12-20","5",B04,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-12-20","5",B05,3,3,3,14,0,0,0,0,0,0,0,0,3
"2020-12-20","6",B02,2,2,6,22,0,0,0,0,0,0,0,0,2
"2020-12-20","6",B03,7,7,12,46,0,0,0,0,0,0,0,0,7
"2020-12-20","8",B06,3,3,14,49,1,2,1,2,0,0,0,0,3
"2020-12-20","9",B02,5,5,14,49,0,0,0,0,0,0,0,0,5
"2020-12-20","9",B06,2,2,2,8,1,2,0,0,0,0,0,0,2
"2020-12-20","9",B10,4,4,7,23,0,0,0,0,0,0,0,0,4
"2020-12-21","1",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-12-21","1",B07,5,5,17,60,3,6,1,2,0,0,0,0,5
"2020-12-21","10",B02,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-12-21","10",B09,1,1,4,12,0,0,0,0,0,0,0,0,1
"2020-12-21","10",B10,4,4,12,45,3,6,1,2,0,0,0,0,4
"2020-12-21","11",B09,4,4,6,24,0,0,0,0,0,0,0,0,4
"2020-12-21","2",B02,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-12-21","2",B04,9,9,27,100,4,8,2,4,0,0,0,0,9
"2020-12-21","2",B07,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-12-21","3",B01,3,3,5,20,0,0,0,0,0,0,0,0,3
"2020-12-21","3",B03,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-12-21","3",B04,5,5,11,39,0,0,0,0,0,0,0,0,5
"2020-12-21","4",B08,2,2,4,14,0,0,0,0,0,0,0,0,2
"2020-12-21","5",B02,5,5,16,58,1,2,1,2,0,0,0,0,5
"2020-12-21","5",B04,1,1,10,38,1,2,1,2,0,0,0,0,1
"2020-12-21","6",B02,3,3,5,19,1,2,0,0,0,0,0,0,3
"2020-12-21","6",B03,7,7,16,59,0,0,0,0,0,0,0,0,7
"2020-12-21","7",B08,3,3,9,32,0,0,0,0,0,0,0,0,3
"2020-12-21","8",B02,2,2,2,8,2,4,0,0,0,0,0,0,2
"2020-12-21","8",B05,2,2,6,21,0,0,0,0,0,0,0,0,2
"2020-12-21","8",B06,1,1,1,4,0,0,2,2,0,0,0,0,1
"2020-12-21","9",B02,3,3,5,18,0,0,0,0,0,0,0,0,3
"2020-12-21","9",B06,3,3,7,24,0,0,0,0,0,0,0,0,3
"2020-12-21","9",B09,1,1,4,14,2,3,0,0,0,0,0,0,1
"2020-12-22","1",B07,6,6,13,50,1,2,1,2,0,0,0,0,6
"2020-12-22","10",B10,7,7,18,68,4,6,1,2,0,0,0,0,7
"2020-12-22","11",B09,3,3,7,26,0,0,0,0,0,0,0,0,3
"2020-12-22","2",B04,8,8,21,76,2,4,1,2,0,0,0,0,8
"2020-12-22","3",B01,6,6,18,68,1,2,1,2,0,0,0,0,6
"2020-12-22","3",B03,1,1,10,35,4,7,1,2,0,0,0,0,1
"2020-12-22","3",B04,5,5,11,39,0,0,0,0,0,0,0,0,5
"2020-12-22","4",B08,2,2,2,9,1,2,0,0,0,0,0,0,2
"2020-12-22","5",B02,4,4,12,41,1,2,0,0,0,0,0,0,4
"2020-12-22","5",B03,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-12-22","5",B04,2,2,7,25,0,0,0,0,0,0,0,0,2
"2020-12-22","5",B05,3,3,13,48,1,2,1,2,0,0,0,0,3
"2020-12-22","6",B02,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-12-22","6",B03,7,7,13,46,1,2,0,0,0,0,0,0,7
"2020-12-22","7",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-12-22","7",B08,7,7,18,61,2,4,0,0,0,0,0,0,7
"2020-12-22","7",B09,2,2,6,22,0,0,0,0,0,0,0,0,2
"2020-12-22","8",B02,3,3,3,13,0,0,0,0,0,0,0,0,3
"2020-12-22","8",B05,3,3,5,18,0,0,0,0,0,0,0,0,3
"2020-12-22","8",B06,4,4,13,47,3,6,1,2,0,0,0,0,4
"2020-12-23","1",B05,2,2,6,20,0,0,0,0,0,0,0,0,2
"2020-12-23","1",B07,5,5,9,33,1,2,0,0,0,0,0,0,5
"2020-12-23","10",B10,10,10,25,86,3,5,2,3,0,0,0,0,10
"2020-12-23","11",B09,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-12-23","2",B04,8,8,15,58,0,0,0,0,0,0,0,0,8
"2020-12-23","3",B01,3,3,5,20,0,0,0,0,0,0,0,0,3
"2020-12-23","3",B03,1,1,4,14,0,0,0,0,0,0,0,0,1
"2020-12-23","3",B04,3,3,13,48,1,2,1,2,0,0,0,0,3
"2020-12-23","4",B08,5,5,15,59,2,3,0,0,0,0,0,0,5
"2020-12-23","5",B02,5,5,11,39,2,4,0,0,0,0,0,0,5
"2020-12-23","5",B03,6,6,16,60,0,0,0,0,0,0,0,0,6
"2020-12-23","5",B04,2,2,2,10,0,0,0,0,0,0,0,0,2
"2020-12-23","5",B05,3,3,8,29,0,0,0,0,0,0,0,0,3
"2020-12-23","6",B01,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-12-23","6",B02,2,2,6,22,0,0,0,0,0,0,0,0,2
"2020-12-23","6",B03,1,1,2,8,0,0,0,0,0,0,0,0,1
"2020-12-23","7",B07,1,1,2,9,0,0,0,0,0,0,0,0,1
"2020-12-23","7",B08,1,1,4,14,4,7,0,0,0,0,0,0,1
"2020-12-23","8",B02,2,2,4,15,1,2,0,0,0,0,0,0,2
"2020-12-23","8",B05,4,4,6,24,0,0,0,0,0,0,0,0,4
"2020-12-23","8",B06,4,4,6,24,2,3,0,0,0,0,0,0,4
"2020-12-23","9",B02,4,4,4,18,0,0,0,0,0,0,0,0,4
"2020-12-23","9",B06,4,4,6,23,3,5,0,0,0,0,0,0,4
"2020-12-23","9",B10,3,3,5,18,1,2,0,0,0,0,0,0,3
"2020-12-24","1",B07,5,5,19,70,5,9,0,0,0,0,0,0,5
"2020-12-24","10",B03,1,1,3,10,1,1,0,0,0,0,0,0,1
"2020-12-24","10",B10,7,7,12,50,0,0,0,0,0,0,0,0,7
"2020-12-24","11",B09,3,3,4,16,1,2,0,0,0,0,0,0,3
"2020-12-24","2",B02,1,1,1,5,1,2,0,0,0,0,0,0,1
"2020-12-24","2",B04,4,4,8,30,0,0,0,0,0,0,0,0,4
"2020-12-24","3",B01,3,3,15,55,1,2,2,4,0,0,0,0,3
"2020-12-24","3",B04,2,2,6,23,0,0,0,0,0,0,0,0,2
"2020-12-24","4",B07,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-12-24","4",B08,3,3,7,26,4,7,0,0,0,0,0,0,3
"2020-12-24","5",B02,7,7,17,63,6,11,1,2,0,0,0,0,7
"2020-12-24","5",B03,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-12-24","5",B04,3,3,17,62,3,6,2,4,0,0,0,0,3
"2020-12-24","5",B05,4,4,15,53,1,2,1,2,0,0,0,0,4
"2020-12-24","6",B02,3,3,8,27,0,0,0,0,0,0,0,0,3
"2020-12-24","6",B03,11,11,38,135,2,4,2,4,0,0,0,0,11
"2020-12-24","7",B08,6,6,11,49,1,2,0,0,0,0,0,0,6
"2020-12-24","7",B09,2,2,6,22,0,0,0,0,0,0,0,0,2
"2020-12-24","8",B05,2,2,2,8,0,0,0,0,0,0,0,0,2
"2020-12-24","8",B06,3,3,7,24,1,2,0,0,0,0,0,0,3
"2020-12-24","8",B08,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-12-24","9",B02,3,3,7,26,0,0,0,0,0,0,0,0,3
"2020-12-24","9",B06,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-12-24","9",B10,2,2,2,9,0,0,0,0,0,0,0,0,2
"2020-12-25","1",B07,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-12-25","10",B03,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-12-25","10",B09,3,3,9,31,0,0,0,0,0,0,0,0,3
"2020-12-25","10",B10,11,11,32,118,3,5,1,2,0,0,0,0,11
"2020-12-25","11",B09,5,5,9,35,0,0,0,0,0,0,0,0,5
"2020-12-25","2",B04,5,5,9,33,0,0,0,0,0,0,0,0,5
"2020-12-25","2",B05,7,7,11,40,2,4,0,0,0,0,0,0,7
"2020-12-25","3",B01,3,3,9,33,0,0,0,0,0,0,0,0,3
"2020-12-25","3",B04,5,5,12,44,0,0,0,0,0,0,0,0,5
"2020-12-25","4",B07,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-12-25","4",B08,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-12-25","5",B01,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-12-25","5",B02,4,4,16,57,1,1,0,0,0,0,0,0,4
"2020-12-25","5",B04,7,7,18,67,2,4,1,2,0,0,0,0,7
"2020-12-25","5",B05,4,4,15,52,1,2,1,2,0,0,0,0,4
"2020-12-25","6",B02,5,5,9,33,1,2,0,0,0,0,0,0,5
"2020-12-25","6",B03,11,11,25,89,3,6,0,0,0,0,0,0,11
"2020-12-25","7",B08,3,3,9,32,1,1,2,3,0,0,0,0,3
"2020-12-25","8",B02,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-12-25","8",B05,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-12-25","8",B06,2,2,2,9,0,0,0,0,0,0,0,0,2
"2020-12-25","9",B02,2,2,4,15,0,0,0,0,0,0,0,0,2
"2020-12-25","9",B06,2,2,4,14,0,0,0,0,0,0,0,0,2
"2020-12-25","9",B10,1,1,1,4,2,3,0,0,0,0,0,0,1
"2020-12-26","1",B07,2,2,2,8,1,2,0,0,0,0,0,0,2
"2020-12-26","10",B10,7,7,20,70,1,2,1,2,0,0,0,0,7
"2020-12-26","2",B04,4,4,13,48,1,2,1,2,0,0,0,0,4
"2020-12-26","2",B07,2,2,2,8,1,2,0,0,0,0,0,0,2
"2020-12-26","3",B01,6,6,14,54,0,0,0,0,0,0,0,0,6
"2020-12-26","4",B08,3,3,7,24,0,0,0,0,0,0,0,0,3
"2020-12-26","5",B01,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-12-26","5",B02,5,5,12,45,0,0,0,0,0,0,0,0,5
"2020-12-26","5",B04,1,1,3,10,1,2,0,0,0,0,0,0,1
"2020-12-26","5",B05,6,6,22,80,1,2,1,2,0,0,0,0,6
"2020-12-26","6",B02,4,4,10,37,0,0,0,0,0,0,0,0,4
"2020-12-26","6",B03,2,2,2,8,0,0,0,0,0,0,0,0,2
"2020-12-26","7",B08,2,2,4,15,0,0,0,0,0,0,0,0,2
"2020-12-26","8",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-12-26","8",B09,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-12-26","9",B02,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-12-26","9",B06,4,4,10,34,0,0,0,0,0,0,0,0,4
"2020-12-26","9",B10,3,3,3,13,0,0,0,0,0,0,0,0,3
"2020-12-27","1",B07,2,2,4,14,0,0,0,0,0,0,0,0,2
"2020-12-27","10",B09,3,3,5,18,0,0,0,0,0,0,0,0,3
"2020-12-27","10",B10,6,6,17,62,1,2,1,2,0,0,0,0,6
"2020-12-27","11",B09,3,3,10,37,1,2,1,2,0,0,0,0,3
"2020-12-27","2",B01,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-12-27","2",B04,3,3,5,18,0,0,0,0,0,0,0,0,3
"2020-12-27","2",B07,2,2,4,14,0,0,0,0,0,0,0,0,2
"2020-12-27","3",B01,7,7,11,45,3,5,0,0,0,0,0,0,7
"2020-12-27","3",B04,2,2,5,18,4,7,0,0,0,0,0,0,2
"2020-12-27","4",B08,1,1,4,15,0,0,0,0,0,0,0,0,1
"2020-12-27","5",B02,5,5,16,59,3,5,1,2,0,0,0,0,5
"2020-12-27","5",B03,1,1,2,9,0,0,0,0,0,0,0,0,1
"2020-12-27","5",B05,3,3,13,44,1,2,1,2,0,0,0,0,3
"2020-12-27","6",B01,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-12-27","6",B02,2,2,4,15,2,3,0,0,0,0,0,0,2
"2020-12-27","6",B03,2,2,2,8,1,2,0,0,0,0,0,0,2
"2020-12-27","7",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-12-27","7",B08,3,3,10,39,2,3,0,0,0,0,0,0,3
"2020-12-27","7",B09,2,2,2,8,1,2,0,0,0,0,0,0,2
"2020-12-27","8",B02,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-12-27","8",B06,4,4,7,27,2,3,0,0,0,0,0,0,4
"2020-12-27","8",B09,1,1,8,29,1,2,1,2,0,0,0,0,1
"2020-12-27","9",B02,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-12-27","9",B06,5,5,15,54,1,2,1,2,0,0,0,0,5
"2020-12-28","1",B07,2,2,4,14,0,0,0,0,0,0,0,0,2
"2020-12-28","10",B09,2,2,6,22,0,0,0,0,0,0,0,0,2
"2020-12-28","10",B10,9,9,13,49,0,0,0,0,0,0,0,0,9
"2020-12-28","2",B02,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-12-28","2",B04,4,4,17,58,1,2,1,2,0,0,0,0,4
"2020-12-28","2",B05,2,2,3,13,1,2,0,0,0,0,0,0,2
"2020-12-28","3",B01,5,5,15,55,0,0,0,0,0,0,0,0,5
"2020-12-28","3",B04,3,3,13,47,0,0,0,0,0,0,0,0,3
"2020-12-28","4",B08,4,4,14,54,2,3,0,0,0,0,0,0,4
"2020-12-28","5",B02,4,4,8,31,4,7,0,0,0,0,0,0,4
"2020-12-28","5",B03,7,7,18,65,0,0,0,0,0,0,0,0,7
"2020-12-28","5",B04,2,2,6,20,0,0,0,0,0,0,0,0,2
"2020-12-28","5",B05,3,3,7,24,3,5,0,0,0,0,0,0,3
"2020-12-28","6",B02,4,4,6,23,1,2,0,0,0,0,0,0,4
"2020-12-28","6",B03,3,3,12,40,1,2,1,2,0,0,0,0,3
"2020-12-28","7",B08,2,2,6,22,0,0,0,0,0,0,0,0,2
"2020-12-28","7",B09,2,2,7,26,0,0,0,0,0,0,0,0,2
"2020-12-28","8",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-12-28","8",B06,2,2,6,20,0,0,0,0,0,0,0,0,2
"2020-12-28","9",B02,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-12-28","9",B06,3,3,11,39,1,2,1,2,0,0,0,0,3
"2020-12-28","9",B09,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-12-28","9",B10,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-12-29","1",B07,7,7,12,46,1,2,0,0,0,0,0,0,7
"2020-12-29","10",B03,3,3,5,19,0,0,0,0,0,0,0,0,3
"2020-12-29","10",B09,1,1,1,5,1,2,0,0,0,0,0,0,1
"2020-12-29","10",B10,2,2,2,8,2,3,0,0,0,0,0,0,2
"2020-12-29","11",B09,3,3,5,19,2,3,0,0,0,0,0,0,3
"2020-12-29","2",B02,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-12-29","2",B04,4,4,8,28,0,0,0,0,0,0,0,0,4
"2020-12-29","2",B07,3,3,9,30,0,0,0,0,0,0,0,0,3
"2020-12-29","3",B01,12,12,30,112,2,3,0,0,0,0,0,0,12
"2020-12-29","3",B04,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-12-29","4",B08,5,5,11,39,1,2,0,0,0,0,0,0,5
"2020-12-29","5",B02,5,5,23,84,2,4,2,4,0,0,0,0,5
"2020-12-29","5",B03,3,3,7,27,0,0,0,0,0,0,0,0,3
"2020-12-29","5",B04,6,6,16,54,0,0,0,0,0,0,0,0,6
"2020-12-29","5",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-12-29","6",B01,1,1,4,14,0,0,0,0,0,0,0,0,1
"2020-12-29","6",B02,5,5,13,49,2,3,0,0,0,0,0,0,5
"2020-12-29","6",B03,4,4,10,37,1,2,0,0,0,0,0,0,4
"2020-12-29","7",B08,2,2,4,14,0,0,0,0,0,0,0,0,2
"2020-12-29","7",B09,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-12-29","8",B02,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-12-29","8",B05,2,2,4,14,0,0,0,0,0,0,0,0,2
"2020-12-29","8",B06,3,3,8,25,0,0,0,0,0,0,0,0,3
"2020-12-29","9",B06,2,2,2,8,0,0,0,0,0,0,0,0,2
"2020-12-29","9",B09,2,2,2,8,1,2,0,0,0,0,0,0,2
"2020-12-29","9",B10,3,3,3,12,2,4,0,0,0,0,0,0,3
"2020-12-30","1",B07,3,3,4,17,0,0,0,0,0,0,0,0,3
"2020-12-30","10",B03,1,1,1,4,2,3,0,0,0,0,0,0,1
"2020-12-30","10",B10,9,9,17,65,1,2,0,0,0,0,0,0,9
"2020-12-30","11",B09,5,5,11,41,1,1,0,0,0,0,0,0,5
"2020-12-30","2",B04,3,3,15,53,1,2,1,2,0,0,0,0,3
"2020-12-30","3",B01,2,2,5,20,0,0,0,0,0,0,0,0,2
"2020-12-30","3",B04,3,3,5,19,0,0,0,0,0,0,0,0,3
"2020-12-30","4",B08,6,6,10,37,2,3,0,0,0,0,0,0,6
"2020-12-30","5",B01,2,2,4,15,0,0,0,0,0,0,0,0,2
"2020-12-30","5",B02,6,6,9,36,1,2,0,0,0,0,0,0,6
"2020-12-30","5",B03,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-12-30","5",B04,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-12-30","5",B05,2,2,3,13,1,2,0,0,0,0,0,0,2
"2020-12-30","6",B02,2,2,9,33,1,2,1,2,0,0,0,0,2
"2020-12-30","6",B03,13,13,41,149,1,2,1,2,0,0,0,0,13
"2020-12-30","7",B08,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-12-30","7",B09,1,1,1,4,2,3,0,0,0,0,0,0,1
"2020-12-30","8",B05,2,2,4,15,0,0,0,0,0,0,0,0,2
"2020-12-30","9",B02,2,2,6,22,0,0,0,0,0,0,0,0,2
"2020-12-30","9",B06,5,5,14,51,1,2,1,2,0,0,0,0,5
"2020-12-30","9",B10,1,1,1,4,2,3,0,0,0,0,0,0,1
"2020-12-31","1",B07,2,2,2,8,0,0,0,0,0,0,0,0,2
"2020-12-31","10",B10,6,6,12,45,2,3,1,1,0,0,0,0,6
"2020-12-31","11",B09,4,4,5,16,0,0,0,0,0,0,0,0,4
"2020-12-31","2",B04,7,7,9,37,0,0,0,0,0,0,0,0,7
"2020-12-31","2",B07,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-12-31","3",B01,4,4,6,24,0,0,0,0,0,0,0,0,4
"2020-12-31","4",B08,6,6,21,72,1,2,1,2,0,0,0,0,6
"2020-12-31","5",B02,4,4,8,31,0,0,0,0,0,0,0,0,4
"2020-12-31","5",B03,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-12-31","5",B04,1,1,2,10,0,0,0,0,0,0,0,0,1
"2020-12-31","5",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-12-31","6",B02,6,6,12,45,1,1,0,0,0,0,0,0,6
"2020-12-31","6",B03,8,8,22,79,8,14,1,2,0,0,0,0,8
"2020-12-31","7",B08,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-12-31","7",B09,2,2,4,15,2,3,0,0,0,0,0,0,2
"2020-12-31","8",B05,5,5,16,53,1,2,0,0,0,0,0,0,5
"2020-12-31","8",B06,2,2,6,20,0,0,0,0,0,0,0,0,2
"2020-12-31","9",B02,3,3,10,37,2,4,1,2,0,0,0,0,3
"2020-12-31","9",B06,3,3,7,24,0,0,0,0,0,0,0,0,3
"2020-12-31","9",B09,1,1,3,10,0,0,0,0,0,0,0,0,1
"2021-01-01","1",B07,5,5,10,34,0,0,0,0,0,0,0,0,5
"2021-01-01","10",B09,1,1,3,11,0,0,0,0,0,0,0,0,1
"2021-01-01","10",B10,13,13,24,86,3,5,0,0,0,0,0,0,13
"2021-01-01","11",B09,5,6,20,79,6,11,2,3,0,0,0,1,6
"2021-01-01","2",B04,3,3,6,23,0,0,0,0,0,0,0,0,3
"2021-01-01","2",B05,2,2,3,13,0,0,0,0,0,0,0,0,2
"2021-01-01","2",B07,1,1,4,15,0,0,0,0,0,0,0,0,1
"2021-01-01","3",B01,6,6,11,43,2,4,0,0,0,0,0,0,6
"2021-01-01","3",B04,3,3,7,26,0,0,0,0,0,0,0,0,3
"2021-01-01","4",B08,8,8,12,50,1,2,0,0,0,0,0,0,8
"2021-01-01","5",B02,5,5,18,68,3,5,1,2,0,0,0,0,5
"2021-01-01","5",B03,3,3,6,21,0,0,0,0,0,0,0,0,3
"2021-01-01","5",B04,2,2,6,20,0,0,0,0,0,0,0,0,2
"2021-01-01","5",B05,5,5,11,44,0,0,0,0,0,0,0,0,5
"2021-01-01","6",B02,7,7,18,69,3,6,1,2,0,0,0,0,7
"2021-01-01","6",B03,5,5,12,46,1,2,2,3,0,0,0,0,5
"2021-01-01","7",B08,2,2,6,24,2,3,0,0,0,0,0,0,2
"2021-01-01","7",B09,1,1,3,11,0,0,0,0,0,0,0,0,1
"2021-01-01","8",B02,1,1,1,4,0,0,0,0,0,0,0,0,1
"2021-01-01","8",B05,3,3,7,25,0,0,0,0,0,0,0,0,3
"2021-01-01","8",B06,6,6,26,93,6,10,2,4,0,0,0,0,6
"2021-01-01","9",B02,6,6,10,38,0,0,0,0,0,0,0,0,6
"2021-01-01","9",B06,2,2,2,9,0,0,0,0,0,0,0,0,2
"2021-01-01","9",B10,1,1,9,32,2,3,1,2,0,0,0,0,1
"2021-01-02","1",B07,3,3,6,23,1,2,0,0,0,0,0,0,3
"2021-01-02","10",B10,3,3,12,42,1,2,1,2,0,0,0,0,3
"2021-01-02","11",B09,1,1,4,15,3,5,0,0,0,0,0,0,1
"2021-01-02","2",B04,3,3,6,23,0,0,0,0,0,0,0,0,3
"2021-01-02","2",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2021-01-02","3",B01,9,9,25,91,0,0,0,0,0,0,0,0,9
"2021-01-02","3",B03,1,1,1,4,0,0,0,0,0,0,0,0,1
"2021-01-02","3",B04,2,2,6,21,0,0,0,0,0,0,0,0,2
"2021-01-02","4",B08,2,2,4,15,0,0,0,0,0,0,0,0,2
"2021-01-02","5",B02,4,4,10,38,2,3,0,0,0,0,0,0,4
"2021-01-02","5",B03,5,5,16,61,1,2,0,0,0,0,0,0,5
"2021-01-02","5",B05,4,4,11,39,0,0,0,0,0,0,0,0,4
"2021-01-02","6",B01,1,1,3,10,0,0,0,0,0,0,0,0,1
"2021-01-02","6",B02,5,5,13,51,4,6,0,0,0,0,0,0,5
"2021-01-02","6",B03,2,2,7,25,0,0,0,0,0,0,0,0,2
"2021-01-02","7",B08,3,3,7,24,0,0,0,0,0,0,0,0,3
"2021-01-02","7",B09,1,1,3,11,0,0,0,0,0,0,0,0,1
"2021-01-02","8",B02,2,2,4,15,0,0,0,0,0,0,0,0,2
"2021-01-02","8",B05,3,3,6,23,0,0,0,0,0,0,0,0,3
"2021-01-02","8",B06,5,5,11,38,0,0,0,0,0,0,0,0,5
"2021-01-02","9",B02,2,2,4,15,0,0,0,0,0,0,0,0,2
"2021-01-02","9",B06,7,7,9,35,0,0,0,0,0,0,0,0,7
"2021-01-02","9",B10,2,2,4,14,0,0,0,0,0,0,0,0,2
"2021-01-03","1",B07,1,1,1,5,0,0,0,0,0,0,0,0,1
"2021-01-03","10",B09,2,2,2,9,0,0,0,0,0,0,0,0,2
"2021-01-03","10",B10,7,7,17,63,2,4,1,2,0,0,0,0,7
"2021-01-03","11",B09,2,2,3,14,0,0,0,0,0,0,0,0,2
"2021-01-03","2",B04,6,6,14,51,0,0,0,0,0,0,0,0,6
"2021-01-03","3",B01,7,7,30,107,2,4,2,4,0,0,0,0,7
"2021-01-03","3",B04,3,3,10,38,2,4,1,2,0,0,0,0,3
"2021-01-03","4",B08,3,3,12,45,3,5,0,0,0,0,0,0,3
"2021-01-03","5",B01,1,1,1,5,0,0,0,0,0,0,0,0,1
"2021-01-03","5",B02,1,1,1,4,0,0,0,0,0,0,0,0,1
"2021-01-03","5",B03,3,3,9,32,0,0,0,0,0,0,0,0,3
"2021-01-03","5",B05,7,7,13,46,1,2,0,0,0,0,0,0,7
"2021-01-03","6",B01,1,1,3,10,0,0,0,0,0,0,0,0,1
"2021-01-03","6",B02,4,4,8,33,0,0,0,0,0,0,0,0,4
"2021-01-03","6",B03,5,5,13,45,0,0,0,0,0,0,0,0,5
"2021-01-03","7",B08,4,4,18,65,4,7,1,2,0,0,0,0,4
"2021-01-03","8",B02,4,4,10,36,0,0,0,0,0,0,0,0,4
"2021-01-03","8",B06,7,7,31,107,2,4,3,5,0,0,0,0,7
"2021-01-03","9",B02,6,6,15,54,0,0,0,0,0,0,0,0,6
"2021-01-03","9",B06,8,8,16,60,3,4,0,0,0,0,0,0,8
"2021-01-03","9",B09,1,1,3,10,0,0,0,0,0,0,0,0,1
"2021-01-03","9",B10,1,1,3,10,0,0,0,0,0,0,0,0,1
"2021-01-04","1",B07,11,11,26,95,3,5,1,2,0,0,0,0,11
"2021-01-04","10",B03,1,1,1,5,0,0,0,0,0,0,0,0,1
"2021-01-04","10",B09,3,3,5,20,1,2,0,0,0,0,0,0,3
"2021-01-04","10",B10,10,10,24,85,1,2,0,0,0,0,0,0,10
"2021-01-04","11",B09,3,3,6,23,0,0,0,0,0,0,0,0,3
"2021-01-04","2",B02,1,1,3,10,0,0,0,0,0,0,0,0,1
"2021-01-04","2",B04,8,8,25,89,1,2,1,2,0,0,0,0,8
"2021-01-04","2",B07,1,1,3,10,0,0,0,0,0,0,0,0,1
"2021-01-04","3",B01,6,6,16,59,1,2,0,0,0,0,0,0,6
"2021-01-04","3",B03,2,2,6,22,0,0,0,0,0,0,0,0,2
"2021-01-04","3",B04,2,2,4,15,0,0,0,0,0,0,0,0,2
"2021-01-04","4",B07,1,1,1,4,0,0,0,0,0,0,0,0,1
"2021-01-04","4",B08,4,4,4,16,0,0,0,0,0,0,0,0,4
"2021-01-04","5",B02,4,4,12,45,4,7,0,0,0,0,0,0,4
